label,ae_k2_z1,ae_k2_z2,ae_k2_err,vae_k2_z1,vae_k2_z2,vae_k2_err,ae_k8_z1,ae_k8_z2,ae_k8_err,vae_k8_z1,vae_k8_z2,vae_k8_err,ae_k32_z1,ae_k32_z2,ae_k32_err,vae_k32_z1,vae_k32_z2,vae_k32_err
9,8.24839,-9.908244,0.048516322,1.7152331,0.5627786,0.041233446,-6.189104,0.56174856,0.035829227,-1.0908172,0.63900673,0.039369717,-6.573307,-2.8230586,0.015866494,-0.15830606,-0.860015,0.032692038
7,6.4872484,-7.2254577,0.038378213,1.5776855,-1.2988411,0.04267712,-7.38283,7.796564,0.029727729,-1.2049551,-0.38055798,0.02401983,-9.176091,-3.4504278,0.010034929,-2.3583505,0.29824966,0.023182986
3,0.44168562,-11.108183,0.041265793,-0.9432932,-0.46364045,0.04469817,13.180164,-7.1928515,0.029029017,1.358033,-1.2285334,0.033570144,16.424955,4.3618245,0.016717548,0.9434953,-0.1384459,0.022540532
5,-1.907,-5.1549554,0.08074984,-1.4801015,0.48491675,0.06250059,10.521838,-4.257141,0.027683988,2.0345197,-0.057401914,0.05053727,12.320947,1.0769455,0.015073241,0.6520179,1.4791069,0.054371558
5,4.634564,-11.453745,0.063334204,1.189299,0.21784309,0.07541661,-8.325082,-1.2486181,0.024266038,-1.6833348,1.5103114,0.036685154,-2.0987816,-7.7531486,0.014375373,0.22804606,-1.1885654,0.031165332
8,6.656849,-11.7322855,0.056251194,2.222845,1.3225231,0.05284711,-11.7778225,-6.7117105,0.03860839,-1.6167693,1.5268699,0.048651636,-4.0239577,-12.489792,0.016181914,0.42488995,-1.4701798,0.045106485
1,3.2059898,-4.3872776,0.024083728,-1.1763855,-2.1373312,0.024479423,-6.1284,2.7919173,0.008289468,-0.99634176,-0.40237314,0.021423554,-7.235648,-9.091515,0.0071044937,-1.3936348,-0.598029,0.015341032
4,-0.83734316,-2.7194717,0.07570608,-0.008052655,1.1729398,0.06969532,-5.069419,-4.2067757,0.04619883,-0.3565165,0.94131345,0.05871151,4.3878393,-6.055375,0.021268215,1.3301471,-0.26241827,0.042939425
1,3.7858713,-5.449582,0.020881282,-1.1183858,-2.5996523,0.009464708,-6.9471364,0.6981582,0.005169268,-1.4129294,-0.9888681,0.011068675,-4.942494,-12.143315,0.0039173304,-1.5343015,-1.4095321,0.011001579
4,4.968297,-0.2593829,0.033049256,0.45332736,-0.012040873,0.042423107,2.5163498,7.9608254,0.015819656,1.078381,-1.0576285,0.02710494,-4.3806305,4.4864173,0.014733208,-1.0724951,0.26156834,0.03480263
3,0.3171385,-8.271627,0.0558326,-1.2734362,-0.49856955,0.04380139,8.650604,-9.6828985,0.014736701,0.9082504,-0.5906493,0.02199374,13.616161,-1.6900047,0.009032433,1.1833504,-0.098105624,0.030324865
4,1.7284429,-4.778511,0.07466425,0.66570204,0.60973614,0.06155416,-5.31846,3.9140794,0.03656002,0.08261911,0.90649575,0.046526335,-4.6044097,-1.724794,0.026658861,0.049174987,0.108367346,0.045287494
2,5.310447,-13.551496,0.055326782,1.010117,2.1702466,0.056973442,-7.260168,-12.382063,0.017962804,-1.0046252,1.1253921,0.036497116,5.2066007,-6.088013,0.010393319,2.1251626,-1.4367003,0.026746675
1,4.1796145,-6.446235,0.032624688,-1.4074295,-2.1857674,0.023549374,-6.3811526,0.40344936,0.013771478,-1.5432016,-0.4638989,0.022530245,-5.569372,-9.749373,0.0072310045,-1.0585456,-0.9961302,0.019276053
4,5.592063,-2.7829766,0.03539613,0.7388109,-0.26144502,0.046773408,-1.8336099,4.9911866,0.029274605,-0.54791486,-0.32456326,0.030836565,-4.6592994,-1.4797336,0.016312646,-0.9198214,-0.7823942,0.05130296
1,5.0329614,-7.698333,0.025760612,-0.734562,-2.5138574,0.017133046,-9.664002,-0.90231603,0.008369936,-2.3220475,-0.9710416,0.017811917,-5.1335063,-12.875353,0.003546314,-1.4744449,-1.7807974,0.022456532
6,0.7860367,-10.342152,0.09369311,0.54896086,2.0406609,0.059513025,0.06770806,-13.403391,0.017806945,-0.17705347,0.7420686,0.033936765,15.007466,-7.0052013,0.008750096,2.265779,-1.8140948,0.03730291
3,2.0900762,0.612825,0.057060096,-0.21000724,-0.12498209,0.071307786,10.471241,8.615519,0.027096488,1.9211705,-2.0875156,0.055227783,0.85207754,2.0859222,0.025283743,-0.95271945,0.575767,0.044180185
6,1.6965629,-7.7805586,0.046146914,0.6819769,1.7618188,0.046121966,2.193509,-8.415161,0.008673437,-0.9063544,-1.3125994,0.015933877,8.947853,-6.563565,0.005588237,0.85565764,-2.5456252,0.02878998
5,0.6659551,-6.46536,0.0460405,-0.42001972,-0.6804539,0.050431214,5.48383,-2.0152757,0.031722635,0.6858308,-0.74105376,0.040141042,4.7032485,-0.7176573,0.019566962,-0.011936298,-0.015636137,0.034471292
5,1.0220623,-6.4011645,0.046680715,-0.27420235,-0.8344231,0.041940387,4.676316,-0.93700385,0.034332447,0.25138205,-0.9640671,0.044755828,0.90426505,-0.543975,0.023923278,-0.1993118,-0.45809782,0.043084845
4,8.372161,-3.104575,0.031856436,0.9895525,0.070811644,0.03499138,-1.8913696,6.541996,0.019037904,-0.39889196,0.025927687,0.02649216,-8.419063,3.8547533,0.01323757,-0.88421166,-0.34269467,0.024667019
0,-6.146278,-6.4181123,0.059745643,-2.0901432,1.9962463,0.063850455,5.385637,-10.2426815,0.021278093,1.2817494,1.3677833,0.053125266,17.604057,-2.1817508,0.0133300265,1.9252189,0.4731869,0.031817168
5,-0.32519025,-10.396074,0.05140718,-0.916684,0.8741971,0.06810649,5.548302,-7.6469054,0.033715077,0.9968889,0.14700025,0.039553933,11.913845,0.08919668,0.020834168,1.2848146,0.13706528,0.044382446
0,-1.2473145,-11.962454,0.046383556,-0.48801404,2.8066175,0.034059793,-1.7785158,-13.429176,0.026805922,-0.012935749,1.856496,0.028025197,11.948202,-3.9971561,0.015676117,2.8541572,-1.125951,0.04298132
0,-5.761582,-10.270552,0.026968708,-2.0163486,2.5620008,0.026710242,1.7886606,-14.6792755,0.011741599,0.82096606,2.5606673,0.022031847,17.265848,1.0329026,0.007201643,3.2737517,0.4785449,0.013331671
0,-2.014203,-7.2296405,0.03426029,-0.44804704,1.9695783,0.0408,2.4012518,-7.9883504,0.0125341015,0.71342194,0.97902125,0.023755433,10.883722,-4.2580957,0.007391411,1.9983873,-0.9523489,0.020819701
9,14.356881,-4.6248326,0.03612476,1.1511133,0.030021457,0.041094385,-2.3092926,6.2750497,0.014440985,0.35045406,1.7170098,0.025238603,-5.877702,12.272247,0.009793118,0.28940928,1.2820685,0.028217245
4,4.8010135,2.543447,0.044146184,0.3410806,0.3994285,0.06063695,4.987877,8.075736,0.019110382,1.8162596,0.8474637,0.035973974,-3.8137546,8.225262,0.008935469,0.39524788,1.7506816,0.030927183
3,0.3515297,-9.125198,0.07216168,-1.28171,0.057435513,0.0567221,9.263867,-6.83632,0.03887558,1.0441768,0.16896608,0.04993627,10.5071945,4.8921494,0.021037668,0.96102524,1.2823976,0.046873063
9,8.935685,-8.860466,0.025624076,1.9277655,-0.33249953,0.03553639,-11.804388,4.107956,0.016278818,-1.9343364,0.6975881,0.019741101,-11.653217,-5.402875,0.009326099,-1.2354585,-0.7832299,0.022743206
7,6.259135,-1.855505,0.038852263,0.88079137,-1.0113481,0.051411416,2.1015792,10.036682,0.022645006,0.69837743,-1.5588295,0.026265828,-7.75341,3.8314528,0.012165756,-1.878796,0.72850466,0.027152866
1,3.7486134,-2.1790178,0.034563437,0.6688791,-1.535769,0.033983245,3.7299752,5.4030137,0.01550273,-0.17328186,-2.2966201,0.022897044,-3.3294103,-2.7610707,0.012077716,-1.4847589,-0.71963596,0.036383733
2,2.141896,-4.0824227,0.059910454,1.2371327,-1.443165,0.063879624,-1.7103549,3.9892879,0.043919228,0.3040295,-0.75353146,0.05936738,-4.0789194,-3.9972842,0.026852502,-0.9034965,0.45638314,0.055676393
0,-6.0159116,-6.6132803,0.025927728,-1.893936,2.1935809,0.030551804,3.1892295,-10.80869,0.011223973,1.2717836,1.9179409,0.029393896,14.275003,-0.76635164,0.008074163,2.3965485,0.49785185,0.023085004
9,15.39995,-10.06913,0.021698752,1.6824098,-0.2467552,0.034055293,-7.3397846,8.210343,0.013419013,-1.3964117,1.140729,0.015093438,-12.950203,6.083248,0.005788745,-0.8942023,-0.09411358,0.025010092
4,8.279203,-8.042335,0.056659035,1.5181887,0.19605476,0.049594086,-10.103813,8.653342,0.017854571,-0.9745311,0.8712796,0.039888926,-10.168775,2.280052,0.009799116,-0.9830223,0.4836327,0.029012933
4,6.5732346,-3.4168444,0.030695142,1.0473397,0.42685556,0.036186483,-2.17013,4.060474,0.02446205,-0.877916,-0.15941028,0.028814921,-4.8621945,-2.0952084,0.015397539,-0.6113099,-0.69520164,0.03480699
0,-1.5956751,-6.728719,0.035541043,-0.9032038,0.8280266,0.044604667,8.170165,-4.189046,0.013323245,1.982951,0.5479234,0.03737168,11.904958,3.4614458,0.009517539,1.3873785,0.8827252,0.029438829
4,6.29139,0.0594056,0.04666486,0.37642354,0.3355991,0.044219095,0.8384756,4.1735024,0.024305947,1.3334,0.45641106,0.030416287,-2.7137148,5.7248135,0.014869615,0.3361776,0.6551696,0.03647303
1,5.6715794,-8.371309,0.026095796,-0.8564166,-2.2826161,0.016456217,-10.455969,0.7501353,0.007792631,-2.3652856,-1.0502961,0.009219547,-6.916978,-11.548374,0.003797377,-1.716156,-1.5615214,0.011794443
1,4.4415584,-6.135714,0.022226954,-1.1549911,-2.8008668,0.0076783895,-8.809125,2.0127962,0.005353198,-1.622645,-1.0382483,0.017758999,-7.4786987,-10.961868,0.0035207656,-1.659107,-1.3084266,0.0115068825
7,12.109135,-13.039297,0.014477297,2.7752244,-0.89362884,0.014254669,-12.325969,3.6318972,0.0057184077,-1.359632,0.98025393,0.011245157,-11.45509,-0.8546448,0.0041949903,-0.8794039,0.29615808,0.009995094
3,7.8104873,-4.153573,0.083565995,0.28331682,-0.003516527,0.06488408,1.8917627,4.153664,0.027248321,0.85574746,1.100638,0.041247927,-3.9469898,11.072622,0.015698098,0.01812334,1.8688607,0.038245916
1,3.450464,-2.4327483,0.020458207,0.8771453,-2.0501635,0.01497479,-1.3860787,4.590966,0.007456928,-0.80820155,-2.2275064,0.008722368,-5.772563,-7.9447427,0.005107753,-1.9673254,-1.0461905,0.010700491
5,3.5313468,-8.755303,0.06689055,0.31684515,-0.85817856,0.049335957,0.6876018,-0.031016225,0.01736493,-0.57701266,-0.1379542,0.025080925,-3.615713,0.82826215,0.014502713,-0.5194748,-0.48388296,0.042301152
2,-1.4814066,-2.646472,0.09315087,-0.19752686,1.4056284,0.08983725,-2.0460365,-12.472177,0.016646748,0.49855226,1.2986217,0.0304629,10.766022,-6.726072,0.013191037,2.2695458,-0.28231555,0.031550307
7,8.839413,-10.2730665,0.03323021,2.2843845,-0.85652673,0.040288262,-10.194658,1.9421573,0.00935717,-0.62416637,1.1341043,0.020732313,-8.286739,-2.811519,0.008548315,-0.5488094,0.59198374,0.02637882
3,5.9511194,-1.2549263,0.045051955,0.1738775,-0.35746026,0.04035607,4.182564,7.1019883,0.024344405,0.642236,-1.5591812,0.026273238,-4.3782187,8.212501,0.01816547,-1.216585,0.30110237,0.027576882
9,15.458713,-4.2184105,0.028261185,1.2292964,-0.103447996,0.036527365,-2.0004306,9.434702,0.021471307,-0.21325822,0.21851604,0.02979529,-9.642292,9.203602,0.008195371,-0.87162286,0.66630185,0.029128185
6,-1.6768377,-1.9637446,0.059328303,-0.10579607,0.7057512,0.06989646,6.063221,2.4995377,0.031084027,1.4157653,0.107592605,0.05815385,1.5244769,1.0891553,0.021622008,0.15863487,1.1584792,0.05347629
0,-6.6972256,-8.228721,0.037975077,-2.164564,2.265567,0.043867093,3.033296,-9.899425,0.026698314,0.9820567,1.401261,0.03870508,12.326017,-1.3677833,0.017740931,1.7745497,0.75985634,0.034913924
8,3.5843036,-13.666767,0.051325418,-0.7627913,-0.55386484,0.05837695,5.2390046,-7.001162,0.021353684,0.35885602,-0.18484133,0.01898271,9.868677,6.09244,0.013303972,1.5473676,-0.2378154,0.022475831
1,5.5572457,-8.411053,0.025308639,-1.0955755,-2.419211,0.015514653,-9.71593,-1.2526859,0.008450028,-2.1518793,-1.1054379,0.011913795,-5.4838514,-13.722683,0.004471509,-1.2470679,-1.9110765,0.018156726
6,1.6509486,-5.037345,0.050029628,0.7808903,1.1944112,0.047671124,0.6139171,-3.092215,0.021049665,-0.6288711,-1.0973984,0.02898514,0.34583825,-5.601122,0.016071882,0.19849288,-2.0267942,0.029214747
7,7.122679,10.13028,0.017691376,-0.026086118,0.14281811,0.07536295,10.691176,6.4346204,0.012321517,1.3106328,0.30829197,0.030402679,0.03902936,12.671865,0.006455497,0.4171658,1.364494,0.04341321
2,5.3416595,-11.945203,0.062175382,0.93968844,1.3448825,0.070372954,-7.974153,-8.620246,0.038384642,-1.1873392,1.2023861,0.036457527,1.1189903,-9.494433,0.017165303,1.413897,-0.8962225,0.039217617
9,10.963549,-6.9167147,0.030425493,1.2108533,-0.93545264,0.0385328,-5.3561783,9.93205,0.011427577,-1.5369409,-0.78357106,0.0152674755,-12.008941,1.1750937,0.0061935172,-2.159601,-0.4867712,0.021523787
5,2.8294177,-3.4712868,0.029955698,0.21702826,-2.0224192,0.039212782,-6.66721,3.918015,0.022561166,-0.54675907,0.04584951,0.028402781,-6.9677396,-8.604108,0.0152527755,-1.1364098,-0.27295974,0.02393175
8,6.181033,-13.68221,0.033412475,1.351617,1.261307,0.05201274,-5.493653,-4.836081,0.016805219,-1.5365802,0.23089364,0.018123478,-0.7414881,-5.357894,0.010264747,0.5031843,-2.117491,0.022043912
8,3.570288,-11.245268,0.0651556,-0.11220166,-0.26272047,0.05857911,4.0026393,0.6747127,0.020688048,0.5905515,0.48231223,0.025488432,1.3792567,12.346823,0.016677482,0.25006425,1.4624628,0.03466748
6,-0.44813836,-7.347484,0.070247464,0.25822163,1.5174206,0.055717546,7.620037,-6.738102,0.011885149,1.5896919,-0.082649745,0.02178784,13.909819,1.8402377,0.007830791,1.9516932,-0.62833935,0.020425193
7,11.795644,-11.643596,0.027327394,2.9208467,-0.5604666,0.026938312,-13.846965,3.0411887,0.010757046,-1.6258674,1.7134753,0.017129077,-11.901085,-4.238483,0.0074984417,-0.7829232,-0.22099312,0.025923632
5,2.4238331,-12.143378,0.044403788,-0.043026526,-0.8399078,0.054028578,-0.7256624,-4.5247927,0.032996185,-0.42480046,0.7798214,0.047261972,2.7483897,-0.036583588,0.01581216,0.6467218,-0.38246965,0.034334973
0,0.18788433,-12.369945,0.06736284,-0.33559468,2.5179582,0.06349046,-0.9625673,-12.266463,0.04187163,-0.5235012,1.1619753,0.048934415,8.975887,-7.939725,0.01783263,2.1895175,-0.8892913,0.03989468
6,0.59536994,-6.50329,0.063897416,0.0376007,1.5771867,0.058181144,-1.6382369,-7.208498,0.029012999,-0.8370974,0.21786706,0.04399581,7.096747,-11.152121,0.02704671,0.7584496,-1.3194414,0.047604166
2,2.562093,-1.6317588,0.041811597,0.9350112,-1.613091,0.046886664,6.2175345,7.6600623,0.014738269,0.5708331,-1.9811717,0.035597324,-4.0947504,-2.7142158,0.0167712,-1.5021504,0.12448135,0.038923703
9,6.7198243,-0.18748316,0.026521374,0.2981629,-0.22203907,0.033299904,6.683893,9.011143,0.011600954,1.4033117,-1.0805447,0.021273237,-5.732526,10.19429,0.004947799,-1.257218,1.2108146,0.034258284
2,1.4197062,-4.277354,0.07157548,-3.0568106,-1.3600985,0.02937542,3.7665389,-4.970236,0.015022365,0.2592374,-1.1942446,0.024564346,6.586805,-9.786462,0.007864387,0.054486215,-0.13803951,0.034903035
6,1.3824799,-4.934993,0.044257656,0.52714956,1.318206,0.035551894,1.2405874,-6.1369348,0.015821379,0.12611039,-0.3571719,0.016848179,5.101523,-7.0548043,0.011328451,0.80615926,-1.7435739,0.02198299
5,0.093671545,-6.7880845,0.052580122,-0.8056178,-0.29401064,0.055545174,11.068404,-5.1093903,0.022765184,1.5411072,-0.81703776,0.046950027,12.161122,-0.21740416,0.014869028,0.72838885,-0.14048402,0.03864509
4,6.2991486,1.8536716,0.06850836,0.054294303,0.43885803,0.0634974,1.531658,4.02751,0.03231929,1.2801491,1.5482012,0.042761363,-0.28851604,10.502516,0.014591002,1.0349771,2.0293953,0.042088285
3,9.572911,-13.524521,0.044232983,1.8614596,-1.2506746,0.059602883,-11.86292,-1.4746008,0.039122876,-1.6328886,1.1801893,0.046145312,-9.761978,-6.8467517,0.017695902,-0.3465225,-0.6640055,0.052104715
7,-1.2112967,-2.7161293,0.07758231,-0.5804991,1.2097301,0.072616756,2.9696236,2.5622277,0.030321456,1.0606527,1.4320794,0.03492973,4.834432,2.8501186,0.008620708,1.3420467,0.8877795,0.033927474
5,5.7052517,-5.460188,0.04485979,0.8553298,-1.3527427,0.04588582,-4.1109686,1.2427518,0.031583536,-0.9536005,0.45127007,0.03466556,-5.2733645,-6.495247,0.01872499,-0.56035674,-0.42174828,0.034827434
5,1.2135689,-8.618625,0.040609602,0.05392199,1.4341351,0.055789948,0.7074129,-6.731609,0.033340365,-0.14697993,-0.16298722,0.0334208,6.140001,-4.447039,0.013765581,1.1657554,-1.3406588,0.025106119
9,14.035936,-13.158852,0.055050384,2.2887418,0.045312993,0.056529082,-10.018944,2.8039925,0.01633168,-1.3137319,2.268715,0.023648478,-6.31865,6.389706,0.0058739847,0.40789118,0.42215034,0.02648271
9,9.585162,-6.813996,0.027867207,1.55633,-0.04643605,0.032075,-6.4391403,6.158807,0.021001099,-1.3574725,0.5175769,0.026117755,-10.938967,-1.3654703,0.012696492,-1.2957503,-0.50280374,0.02687667
1,4.5338025,-3.2506394,0.029698389,0.85631835,-1.9106799,0.016803918,-0.050878104,4.661245,0.002884251,-0.9217082,-2.8649573,0.005642072,-4.304524,-6.546482,0.0027415808,-1.6810287,-1.3039362,0.013489301
4,6.641588,-1.8418849,0.034017663,0.50298417,-0.6119101,0.041721024,0.90856344,7.865993,0.024013875,0.12969393,-1.0976232,0.028583152,-4.1639986,3.5554333,0.016598053,-1.3182408,-0.12030401,0.030830685
9,11.428459,0.8844054,0.0364253,0.58518624,-0.009446427,0.044494417,3.8266804,7.150374,0.023449969,1.218856,0.59536386,0.032776788,-2.4033015,12.927987,0.015408014,0.076452196,1.7885672,0.030653033
8,10.809544,-15.904281,0.062037833,1.3188875,-0.64703584,0.07047019,-5.293713,1.0009117,0.022863163,-1.1842648,-0.16194296,0.03433225,-5.2479944,6.7170224,0.006935336,-0.40162513,-0.012505846,0.01830495
2,0.75476015,-3.6931345,0.07361947,-0.009704616,0.90663666,0.065744236,0.31694895,-4.6399517,0.029068533,0.46427238,0.24088772,0.038166616,5.459262,-2.9891577,0.020059666,1.1147622,0.51494706,0.041341558
8,9.045591,-15.569212,0.04157886,2.7442303,1.5803185,0.04989301,-13.001538,-6.6718874,0.02558404,-1.919575,1.7239124,0.034888543,-3.6399996,-12.649782,0.012401406,0.7568769,-1.1115458,0.035694443
4,3.9772484,0.7573936,0.038816415,0.31253505,0.29733396,0.039758813,3.1989014,7.5113816,0.019339504,1.4052267,0.18696399,0.028085971,-5.182026,4.876607,0.014362904,-0.7982794,1.7628324,0.027558286
6,1.2932267,-9.584112,0.055595767,0.30188355,1.6858352,0.052064516,4.6217027,-7.8346972,0.022403786,0.37374052,-0.27007088,0.02716764,10.371469,-2.124023,0.008008406,1.7419865,-1.4912975,0.022218619
0,-1.1845232,-13.1076,0.036138568,-0.58081216,2.6315815,0.03161055,0.4105364,-14.652615,0.01713282,0.35237953,1.5053558,0.0278759,15.233906,-0.9310908,0.01154093,3.0095634,-0.50554734,0.027842838
5,6.1190033,-1.8363061,0.04126592,0.27806574,-0.7806589,0.03198089,3.7290182,2.8998973,0.024965271,-0.058249697,-1.1536351,0.028990332,-1.7113134,4.9253674,0.012475172,-0.7049574,-0.13513243,0.039850514
7,14.556859,-11.562458,0.025590722,2.3100383,-0.9548062,0.019792777,-9.289687,9.121346,0.007705935,-0.868684,0.5176878,0.012032353,-14.556924,6.771784,0.0035522382,-1.618774,1.3851175,0.007194353
5,7.193474,-5.428203,0.039843004,0.9478307,-1.5366197,0.031018957,-5.1028767,2.5838115,0.022605432,-1.7227772,-0.7398234,0.021070287,-6.5855265,-4.5552073,0.014588469,-1.3289199,-0.8560946,0.02241449
4,7.65619,-4.407918,0.042916443,1.181251,0.8237862,0.04496024,-4.8882556,6.269947,0.022712212,-1.2546977,-0.4329882,0.034851175,-8.539497,-2.4754052,0.015181986,-1.1007607,-1.191001,0.027365224
0,4.6795907,-15.034301,0.05241639,0.7251359,2.5522025,0.05263469,-9.667559,-10.255495,0.018902328,-1.6949736,1.1436483,0.035175797,2.360266,-6.61812,0.010986105,1.800613,-1.8445288,0.024587104
5,2.0667858,-8.97308,0.038267888,-0.3747735,-0.87702316,0.038910918,4.0731044,-5.089275,0.024271147,-0.113804534,-0.7072798,0.028311387,5.06462,1.2345169,0.012368976,0.417442,-0.82534516,0.022551872
8,8.21031,-11.688613,0.046671994,1.4055926,-0.81541014,0.06485906,-8.328232,-1.1185442,0.03436107,-1.6678381,0.38136864,0.034928422,-3.617743,-6.2391543,0.011396397,-0.50204414,-1.0791752,0.032322556
6,0.6335984,-4.6583247,0.05871056,0.27136323,1.0038854,0.048120257,7.875702,-0.8366016,0.00876012,1.2605077,-0.8919979,0.018895775,5.9674006,5.4903502,0.006115515,0.737682,-0.32710797,0.024294104
4,2.0609245,1.8064312,0.0452433,0.048100665,0.58119404,0.07230181,4.7357287,5.7915792,0.02108535,2.131748,1.1226438,0.038851995,-0.7587545,5.281062,0.012789101,0.88230217,1.7545702,0.027983513
8,9.835231,-16.426292,0.046747237,2.5174775,1.0104942,0.055472672,-11.742073,-3.6245165,0.034539767,-1.4645896,2.265454,0.039085425,-4.595361,-5.98612,0.010427852,0.5396459,-0.32686952,0.045480542
4,-2.2744467,-0.25705823,0.05006814,-0.3911562,0.7895013,0.065869965,1.5813354,-0.11436053,0.035983447,1.323663,1.1755685,0.05806192,2.9896924,-1.9078999,0.026234569,0.8344214,1.3041439,0.043930735
5,1.5164825,-4.5907745,0.040298652,0.22465846,-1.1939368,0.03725412,0.90677977,-0.9774124,0.017210374,-0.27686754,-0.74893713,0.02530744,-0.67819417,-4.802438,0.014532891,-0.29871324,-0.90177876,0.02152291
3,0.19176093,-10.677783,0.07999736,-1.8441175,-0.36406252,0.067531675,5.972393,-16.542809,0.027246619,0.78730434,0.024370598,0.03405896,18.48598,-6.463508,0.011792675,2.2254305,-0.0969816,0.058696646
3,0.18664081,-11.742608,0.040626194,-0.8920219,-0.20883985,0.047571838,12.994704,-7.3858967,0.014276237,1.6998374,-0.7005597,0.021253072,15.856692,5.737451,0.009444511,1.1929771,0.25461882,0.016214719
3,4.6409626,-15.259914,0.050664414,-0.13167965,1.5775458,0.0849541,-5.5390797,-9.459835,0.03083757,-0.7335203,1.6057175,0.039293397,4.4543347,-0.30441475,0.016493982,1.8803508,-0.28803182,0.032848526
4,9.979668,-1.234559,0.06349104,0.6795459,0.42652676,0.053184897,1.0673107,0.7284019,0.019837353,0.61617655,1.64199,0.030676937,0.90483785,9.045196,0.014074083,1.7298214,0.08962473,0.026872208
5,8.530369,-18.030964,0.062463317,2.574833,1.0102298,0.06844502,-9.970036,-3.5662856,0.016171768,-2.0512161,1.7129785,0.02901953,-3.6661613,-3.2704377,0.008018428,0.2769933,-0.75876635,0.024823144
7,13.063458,3.2508135,0.025827283,0.50868905,-0.004548952,0.051950518,8.707407,10.427253,0.022490716,1.6084318,0.6323956,0.027681587,-3.9020636,17.964506,0.013431201,-0.18990351,2.0610344,0.034699477
2,-1.1345415,-5.171264,0.104343124,-0.054447223,1.4174014,0.08527727,-5.32165,-11.786802,0.023138871,0.27461758,1.9382471,0.03401976,7.9455485,-4.1389046,0.009505289,2.8999345,0.014598689,0.03357434
9,6.310731,1.5578765,0.034880072,0.24675971,0.09803967,0.03883984,7.328865,7.4302,0.022821536,1.7333773,-0.002751367,0.025109906,-2.6297393,10.610311,0.0077386214,-0.21036974,1.536799,0.038713224
2,2.0273345,-5.058454,0.0734449,0.10862084,0.6855399,0.07036956,2.683055,3.7088706,0.026214346,1.1133672,-0.8001103,0.03445528,-1.4436444,0.29119948,0.012657,-0.5647787,0.84807897,0.035923366
5,-0.018084157,-6.8061104,0.04730495,-0.8760348,-0.22227083,0.04410479,11.967109,-1.3212295,0.02421014,1.8425595,-0.83399993,0.032277774,8.9408865,6.079358,0.014119435,-0.033791143,1.0569696,0.027982362
2,0.37474617,-3.9552553,0.061533943,-0.5233298,0.13511539,0.075261556,0.6398725,-0.60636044,0.053707775,0.5925457,-0.62186545,0.045716114,1.8436929,-6.158057,0.015430641,-0.26349333,0.26076913,0.047961675
6,-2.2875743,-2.8480077,0.055342898,-0.59145904,0.8318469,0.06735581,7.5229692,-1.7747307,0.026991544,2.0394816,0.69941825,0.044726647,7.0670643,4.118411,0.013386002,0.74152446,1.6322974,0.041126046
9,-1.3623248,-2.628349,0.06543422,-0.34902337,0.58455867,0.056427285,10.279073,3.1051478,0.01961189,2.2556129,0.41568515,0.03869369,4.9056773,12.091012,0.016361527,0.84703434,2.5803301,0.041262638
6,1.0813724,-4.2630544,0.04184877,0.57873946,1.3633034,0.036869902,2.3287966,-3.200408,0.015041475,0.29492548,-0.72797376,0.025911052,4.0670586,-4.439987,0.010662412,0.50201464,-1.3648062,0.020784548
9,9.319673,0.35879707,0.03328654,0.3548071,-0.24319461,0.035268076,9.583363,9.874558,0.0076731187,1.695518,-1.3129938,0.018175399,-3.9006934,14.39951,0.004480956,-0.9376203,0.9198383,0.012621499
3,0.15102576,-5.6921897,0.058105156,-1.3673162,-0.3482603,0.043877214,14.73334,-1.3421067,0.020490903,1.8619946,-2.1703649,0.025143784,11.63187,-0.13896692,0.010699483,0.12461476,0.6045173,0.04570506
0,-1.548874,-6.5385528,0.042971738,-1.1193651,0.5600947,0.04556292,11.302011,-5.2883525,0.012910852,2.3255653,0.5079061,0.02938874,15.070689,5.407264,0.007095682,1.4515735,1.4013444,0.021182746
5,-0.64101905,-2.9657323,0.090213895,-1.2154548,0.22635226,0.07198441,13.183331,2.905164,0.025316596,2.2769012,-0.5107192,0.05030337,5.356957,4.1041303,0.015777439,-0.46017852,1.9173322,0.051372368
9,14.06289,-14.588149,0.035650514,3.134803,0.48656166,0.02766584,-12.758878,0.0730639,0.015326647,-2.0848267,2.0110445,0.03380564,-9.392239,-3.2256248,0.0105497595,0.042473927,-0.74396163,0.027176049
5,2.3432038,-8.203426,0.049080566,0.12101939,-0.81912935,0.04702315,2.4314973,0.14362375,0.016419545,-0.48696887,-0.6987812,0.02302169,-1.3982579,2.4463925,0.011146898,-0.42469838,-0.5160706,0.016769245
2,-0.18400042,-2.4362783,0.062721655,-0.043147143,0.53276044,0.058911942,3.6262603,2.8473423,0.027371718,0.9960137,-0.01640635,0.03978168,1.0206525,4.3122315,0.018913219,0.3041077,1.461556,0.041584805
5,5.046185,-14.7556095,0.036343355,0.29964727,-0.82987833,0.059050698,-6.2249184,-5.6228924,0.022196421,-1.683952,0.25967404,0.026355794,-1.8471553,-3.2639399,0.013737511,0.2886796,-1.4151845,0.035195842
5,3.723613,-13.167762,0.06895265,0.7649647,-0.44677463,0.07808014,-5.633036,-1.2107303,0.028895145,-0.5967857,1.7942371,0.03736844,0.24777833,-0.58964646,0.019183598,0.4077455,0.3195722,0.038949918
