idx,label,parity,prob_0,prob_2,prob_4,prob_6,prob_8,prob_misc,top1_class_idx
767,8,even,0.00036344238,2.254814e-06,0.00010983963,1.1238511e-06,0.9995216,1.8357977e-06,4
768,3,odd,9.21845e-06,1.3762671e-05,0.9977494,5.61938e-06,0.0021769325,4.512477e-05,2
769,1,odd,0.00041732774,0.9696173,0.0011706279,0.00016983814,0.025395317,0.0032296232,1
770,4,even,2.168791e-07,2.1120208e-07,0.9999968,8.4814803e-07,6.6226726e-09,1.9223983e-06,2
771,9,odd,2.7493184e-06,4.9700097e-06,0.9991685,1.687851e-08,0.00082202285,1.839535e-06,2
772,2,even,3.3633706e-12,1.0,8.441593e-15,6.686925e-15,2.3415563e-13,1.3841395e-12,1
773,9,odd,0.98188055,0.0069845146,3.6637462e-05,5.6734876e-07,0.010998605,9.901535e-05,0
774,9,odd,4.255337e-06,3.217909e-07,0.99999404,1.2295691e-06,4.689407e-09,1.9950176e-07,2
775,8,even,5.038046e-10,5.897372e-09,4.9146325e-14,1.6777375e-12,1.0,3.24604e-13,4
776,9,odd,0.00022756562,9.9953184e-05,0.8616035,3.8605307e-05,0.13800429,2.6079817e-05,2
777,2,even,3.4968256e-05,0.99996126,2.2192341e-06,7.714434e-09,1.7284435e-08,1.514433e-06,1
778,9,odd,0.00037737493,0.0029730275,0.19375573,3.9915434e-05,0.80268574,0.00016825936,4
779,6,even,9.349359e-07,9.070909e-11,3.0145038e-06,0.99999607,3.2637303e-11,6.395528e-10,3
780,8,even,1.054181e-09,7.894822e-09,4.25658e-10,5.8172307e-11,1.0,1.12552606e-10,4
781,6,even,1.0234285e-09,3.1282223e-11,6.2916605e-09,1.0,2.3843822e-12,7.796793e-12,3
782,3,odd,5.00093e-07,0.00019977546,7.1469874e-09,1.8031732e-11,0.99979955,2.0544967e-07,4
783,0,even,1.0,1.5416111e-13,2.9868528e-13,9.800264e-12,3.9355222e-17,4.1281644e-12,0
784,2,even,2.7837954e-09,0.9999932,1.4756267e-11,2.211092e-11,6.7942283e-06,1.0808934e-08,1
785,1,odd,0.011516282,0.455324,0.0149918385,0.00095011684,0.5041721,0.013045706,4
786,2,even,1.1053934e-10,1.0,1.4584361e-12,1.25323e-13,8.6239575e-09,5.871711e-10,1
787,5,odd,0.99890065,3.7901748e-06,4.525307e-05,2.647155e-06,4.5085675e-05,0.0010024994,0
788,0,even,1.0,2.4140391e-16,1.0380124e-15,4.1479598e-12,9.185848e-20,4.9349625e-13,0
789,2,even,3.2012593e-10,0.9999999,5.1011157e-15,4.9902174e-14,8.221542e-08,3.34188e-11,1
790,8,even,7.322892e-05,2.6321211e-05,1.0886911e-06,8.268313e-08,0.999899,1.988173e-07,4
791,8,even,6.883115e-06,6.5395534e-07,7.760129e-09,2.7362587e-08,0.9999924,1.005909e-08,4
792,2,even,1.6495224e-07,0.9999286,8.4176033e-10,9.5061705e-07,6.999732e-05,4.0355627e-07,1
793,3,odd,5.3885938e-06,0.95211905,5.9295076e-07,1.0520492e-09,0.047864914,1.015363e-05,1
794,5,odd,0.0048029707,0.0015477086,4.2822125e-05,0.69676226,0.29650494,0.0003393022,3
795,7,odd,0.0003305824,0.9992331,6.3401516e-05,3.4958703e-08,0.00021865671,0.00015421602,1
796,9,odd,3.4525751e-06,2.0192426e-06,0.99999344,4.163683e-08,8.077991e-07,2.9297e-07,2
797,0,even,0.9999999,8.3263785e-11,1.8721111e-09,3.2986506e-08,7.4569365e-13,1.6814384e-07,0
798,2,even,6.452217e-08,0.9999964,2.416136e-12,1.3948041e-12,3.447121e-06,2.053095e-09,1
799,1,odd,0.00019145328,0.45523787,1.5280162e-05,8.834839e-06,0.54426414,0.000282411,4
800,9,odd,4.2738702e-05,0.0004737502,0.90425575,1.6114411e-08,0.095174626,5.3179694e-05,2
801,5,odd,0.99102014,0.0042493166,0.0014325455,0.0008958924,0.0006941007,0.0017080974,0
802,3,odd,0.00020449328,0.9910486,7.461382e-07,3.8832244e-08,0.008699463,4.662041e-05,1
803,8,even,1.1126431e-06,3.0435745e-06,1.14598286e-07,1.8888901e-08,0.9999957,4.5265644e-08,4
804,2,even,2.3598793e-07,0.9999943,7.689397e-08,5.472716e-07,3.693673e-06,1.0531858e-06,1
805,0,even,1.0,8.590117e-14,3.7934423e-13,2.318485e-11,6.579528e-18,1.4142964e-11,0
806,3,odd,0.006408408,0.0092385495,0.0011539304,2.681225e-06,0.98261976,0.0005766786,4
807,6,even,2.2474205e-09,6.1504637e-09,9.778937e-09,1.0,4.148805e-09,7.343451e-11,3
808,6,even,3.4612698e-05,2.0914838e-06,1.1592309e-05,0.99995124,1.1022999e-09,4.877752e-07,3
809,6,even,0.05394833,0.00014016332,0.01402184,0.541124,0.3902161,0.00054950494,3
810,0,even,0.9999957,1.3153314e-07,1.109958e-07,2.5864845e-06,9.290449e-10,1.3853816e-06,0
811,4,even,1.1556631e-07,1.18786625e-08,0.99999976,1.7058268e-07,3.3736611e-09,1.8086943e-08,2
812,7,odd,0.26466778,0.06271129,0.66002744,0.0018199754,0.005021606,0.0057518887,2
813,2,even,3.9245715e-05,0.9999044,3.5266464e-07,5.965715e-07,3.4978577e-05,2.0547612e-05,1
814,6,even,2.7769717e-10,7.4071926e-10,3.519212e-09,1.0,1.1776113e-12,8.829196e-12,3
815,0,even,0.99854505,0.0004741218,6.22156e-05,0.000207623,0.000692882,1.8144558e-05,0
816,4,even,2.2733971e-08,1.6399115e-07,0.99999976,2.6885158e-10,5.863031e-08,4.0149355e-09,2
817,1,odd,0.001042798,0.0025249626,0.0058937077,0.0076618544,0.9825865,0.00029028903,4
818,6,even,0.0016079245,0.00091805815,0.91990095,0.077259496,7.5364524e-06,0.00030594165,2
819,8,even,0.00025940157,6.488809e-06,6.462035e-07,8.314952e-06,0.99972457,6.0453607e-07,4
820,6,even,5.8469766e-07,5.2129643e-08,6.060851e-08,0.99999917,9.127233e-08,4.3049306e-09,3
821,7,odd,0.00039913476,1.3609818e-05,0.99956757,1.4528099e-07,1.1774913e-05,7.76204e-06,2
822,3,odd,2.8592378e-06,0.0016473529,1.9024936e-08,1.7919264e-09,0.99834967,1.082455e-07,4
823,9,odd,8.241506e-06,1.737469e-05,0.99979216,9.320649e-09,0.00016536012,1.6921378e-05,2
824,1,odd,0.0012347498,0.21547839,0.000362764,1.1028324e-05,0.7827092,0.00020384809,4
825,2,even,7.1651655e-14,1.0,2.570908e-16,5.703224e-15,2.4656275e-12,3.696412e-13,1
826,2,even,1.5113481e-15,1.0,7.622672e-17,6.992202e-19,1.09378575e-16,3.576578e-15,1
827,9,odd,4.0670216e-06,2.5732659e-06,0.99974054,5.5653512e-08,0.0002514762,1.3472712e-06,2
828,5,odd,0.00045008335,9.394476e-05,2.8248012e-05,0.21177885,0.78759843,5.0424467e-05,4
829,4,even,5.4016136e-06,0.00038273915,0.99958056,2.886647e-06,2.451129e-05,3.9370466e-06,2
830,2,even,5.3690698e-11,1.0,2.390779e-13,1.4939013e-13,7.958544e-10,1.1622845e-10,1
831,2,even,1.8318786e-13,1.0,9.656171e-15,5.7592496e-18,2.4633734e-14,1.9568653e-13,1
832,5,odd,0.0005009793,9.637312e-05,0.016254036,5.635297e-05,0.98287797,0.00021424747,4
833,3,odd,0.0019484174,0.0014346597,0.00019983415,0.0020078118,0.9941954,0.00021395892,4
834,3,odd,3.1579727e-06,0.97857726,1.3317066e-06,1.1132931e-09,0.021400882,1.7410724e-05,1
835,9,odd,1.4655014e-06,1.6324771e-05,0.9999144,2.3499418e-09,6.7708315e-05,1.2748967e-07,2
836,6,even,5.05646e-11,1.1968663e-11,1.4739744e-11,1.0,5.561721e-12,6.982811e-14,3
837,5,odd,0.25781867,0.0002103369,0.0037364122,0.004634401,0.73241895,0.001181264,4
838,1,odd,0.00023796616,0.0016365746,9.382788e-06,0.0005158994,0.9975395,6.064281e-05,4
839,6,even,3.296291e-09,6.859261e-12,6.156059e-10,1.0,3.889914e-11,2.464504e-12,3
840,7,odd,0.0032587815,5.432993e-06,0.9967303,8.040083e-09,1.9669608e-06,3.4122597e-06,2
841,6,even,4.2298502e-09,6.6231005e-12,5.5286827e-11,1.0,6.099884e-11,1.9552248e-12,3
842,3,odd,2.129058e-05,0.9514535,2.2071797e-08,2.495894e-10,0.048523616,1.6128712e-06,1
843,4,even,1.7088232e-07,7.385386e-09,0.9999999,2.2800434e-10,1.0426229e-09,2.282503e-09,2
844,8,even,1.0205168e-08,4.1542467e-08,8.2229307e-10,1.1787855e-10,1.0,3.8373812e-10,4
845,4,even,2.1406935e-07,4.2380964e-07,0.9999993,8.0410745e-09,1.1343979e-07,5.605831e-08,2
846,6,even,4.9038546e-05,1.0534364e-07,4.933724e-08,0.9999505,1.3422974e-07,6.8470406e-08,3
847,0,even,1.0,1.7289142e-14,4.2858623e-16,3.124744e-12,2.368979e-19,3.857411e-12,0
848,0,even,1.0,2.0849562e-17,3.4862958e-16,1.0803647e-12,3.8245285e-21,6.301691e-12,0
849,2,even,7.27444e-07,0.9998685,2.0046188e-07,0.00012965161,6.9909515e-07,1.188103e-07,1
850,7,odd,0.005013847,1.2494725e-05,0.99496114,1.2485264e-09,4.1697248e-07,1.1971428e-05,2
851,9,odd,1.3132112e-05,7.814446e-05,0.99541557,9.986025e-09,0.0044747754,1.8420307e-05,2
852,8,even,8.4522006e-05,2.9907995e-05,1.1925584e-06,8.894232e-06,0.99987257,2.8908685e-06,4
853,7,odd,1.4154054e-05,0.9945292,1.6306713e-07,2.8908537e-11,0.0054536094,2.9195478e-06,1
854,6,even,6.692338e-06,1.7994759e-06,5.2762044e-07,0.9999702,2.0581972e-05,1.6044e-07,3
855,8,even,4.1904267e-09,1.6023609e-05,1.1604567e-09,1.0479774e-09,0.999984,5.0590176e-09,4
856,9,odd,4.13858e-07,9.227474e-08,0.99999857,4.0780948e-09,9.0713473e-07,1.8417323e-08,2
857,1,odd,0.001302992,0.0017995056,3.297772e-05,0.00095568056,0.9957224,0.00018631872,4
858,2,even,1.5778891e-08,0.99999917,6.7793195e-11,1.3249097e-08,8.590878e-07,1.0734256e-08,1
859,8,even,3.2866758e-06,2.2647351e-05,1.3007116e-07,1.3338067e-07,0.99997365,1.17396596e-07,4
860,2,even,2.9035052e-10,1.0,3.917638e-17,9.626193e-16,3.5830866e-14,3.4921043e-13,1
861,2,even,3.570936e-10,1.0,9.9730764e-14,1.4770265e-13,2.1079918e-10,2.1600517e-11,1
862,0,even,1.0,3.568656e-17,2.4019166e-14,2.9389083e-13,1.6354661e-23,1.2108406e-11,0
863,8,even,0.0003595513,0.054457124,5.699849e-07,1.4621331e-05,0.94516516,3.0891413e-06,4
864,5,odd,9.665299e-10,1.8822377e-08,3.4535177e-11,7.993683e-11,1.0,9.462526e-11,4
865,6,even,8.660823e-11,1.7259003e-09,1.10845055e-10,1.0,1.0463053e-11,1.5299592e-12,3
866,8,even,1.1007316e-09,3.2391714e-08,1.3677814e-12,3.2385284e-12,1.0,1.7313918e-11,4
867,7,odd,0.9249303,0.071147725,0.0027571039,4.268688e-06,0.0005323405,0.000628311,0
868,8,even,2.7513248e-05,3.8378303e-07,0.00013774756,0.001896385,0.9979377,3.0247148e-07,4
869,0,even,0.9851391,0.014597324,0.00020853343,7.8245715e-10,1.3395468e-05,4.1687716e-05,0
870,1,odd,0.00093071605,0.0049159992,0.00073184393,0.001137377,0.99175936,0.0005246757,4
871,0,even,0.9999999,6.309322e-10,1.3647475e-09,1.4431276e-09,2.8162238e-14,8.706515e-08,0
872,2,even,0.00013018682,0.5481616,0.35921326,0.09205898,6.956678e-05,0.00036638443,1
873,4,even,6.382952e-10,2.6868514e-09,1.0,3.0417835e-11,6.9857516e-11,1.2721012e-10,2
874,8,even,4.6470421e-07,8.066616e-07,1.0735888e-08,2.9085202e-08,0.9999987,1.2178332e-08,4
875,6,even,5.883923e-05,3.1183007e-09,4.21718e-08,0.99994075,3.418094e-07,9.054444e-09,3
876,7,odd,0.99729055,0.0013416652,0.0012428229,4.846577e-08,8.869644e-07,0.00012407338,0
877,1,odd,0.0024072952,0.00278867,0.2624843,0.0067857383,0.72457075,0.00096325786,4
878,3,odd,0.0012513883,0.031395145,0.0024701806,2.340087e-08,0.96450406,0.000379171,4
879,9,odd,8.383439e-07,4.51363e-08,0.99999917,8.8321617e-10,3.982813e-10,1.6608457e-08,2
880,8,even,1.6943114e-06,7.233396e-06,2.2881363e-09,1.8240396e-08,0.99999106,1.44889665e-08,4
881,2,even,1.1180263e-05,0.51384014,2.8665954e-06,0.009600571,0.4765299,1.5314521e-05,1
882,0,even,1.0,2.2681243e-10,7.188098e-09,1.1457096e-08,3.932282e-13,5.6297942e-08,0
883,2,even,2.3440317e-07,0.9999893,5.342356e-09,4.1584835e-06,6.0697166e-06,2.916861e-07,1
884,1,odd,0.00079222757,0.016848458,2.588774e-06,0.00011490136,0.98217577,6.599143e-05,4
885,1,odd,1.1028528e-05,0.97858673,0.0006254875,3.8170867e-08,0.020599538,0.0001770917,1
886,8,even,9.3813e-07,0.00011993157,4.500495e-06,2.9928464e-09,0.9998741,5.2408257e-07,4
887,9,odd,0.00022545895,0.0004685731,0.99881506,5.9099966e-06,0.00041632354,6.859996e-05,2
888,7,odd,5.2337007e-05,0.00047976733,0.00037223406,1.2958178e-08,0.9990871,8.545567e-06,4
889,3,odd,0.02141953,0.09491559,2.5763175e-05,0.001478356,0.88156164,0.0005991357,4
890,6,even,2.5541322e-05,2.168098e-07,0.00010968464,0.9998642,8.534121e-09,3.8959575e-07,3
891,2,even,1.0920188e-11,1.0,3.2196998e-16,4.8218475e-17,9.736507e-12,1.3747727e-12,1
892,3,odd,0.0030148078,0.47629482,0.27303198,3.5435662e-06,0.24319185,0.004463086,1
893,6,even,3.9973918e-09,1.7180768e-07,4.935732e-10,0.9999999,7.862268e-10,6.217049e-11,3
894,4,even,1.0231495e-07,1.4366474e-06,0.99999714,3.3420524e-09,1.2007908e-06,7.792237e-08,2
895,3,odd,0.0007699585,0.41338164,8.172366e-08,2.7435673e-08,0.5858354,1.2886385e-05,4
896,6,even,1.9517745e-06,7.745667e-07,2.4719293e-07,0.99999607,9.839546e-07,3.133864e-08,3
897,1,odd,0.0010392794,0.010003875,0.0040184585,0.0013266123,0.98313105,0.00048075663,4
898,3,odd,6.2272106e-06,0.16300775,1.6613844e-09,2.1767779e-10,0.8369857,3.2303242e-07,4
899,3,odd,0.9006843,0.0015543612,0.00012585206,0.027853124,0.06938797,0.00039437937,0
900,0,even,0.9998909,5.7035013e-05,5.3735175e-06,3.167749e-06,3.905418e-05,4.3644454e-06,0
901,8,even,3.356922e-05,2.1310501e-05,8.537977e-08,9.5356046e-07,0.9999436,4.2156822e-07,4
902,9,odd,0.31167957,0.005457909,0.6493093,0.0012642775,0.030192725,0.0020961429,2
903,8,even,1.1306436e-06,2.0101918e-06,5.9356644e-09,2.088836e-08,0.9999968,1.6930885e-08,4
904,0,even,0.9999995,5.0439986e-09,1.9111157e-08,3.9124436e-07,3.9906195e-12,1.4398087e-07,0
905,3,odd,2.2831619e-09,0.99999475,1.5423308e-15,2.547263e-14,5.2405617e-06,5.9939186e-11,1
906,7,odd,0.0010121439,0.9575716,0.03468594,8.8113035e-07,0.0053157285,0.0014136033,1
907,1,odd,0.0021088964,0.0027218016,8.7459426e-05,0.0009918915,0.99370664,0.00038335397,4
908,6,even,7.4174596e-07,2.3988431e-09,5.7210015e-10,0.9999988,4.7604618e-07,4.2990353e-10,3
909,8,even,1.255645e-06,2.8974677e-05,2.4069407e-06,2.5815979e-08,0.9999664,9.65063e-07,4
910,9,odd,5.7414785e-05,0.008728016,0.000560105,9.356331e-09,0.9905544,9.996208e-05,4
911,4,even,4.3951033e-08,2.6096126e-07,0.99999964,6.6611783e-09,3.8722985e-09,7.3185946e-09,2
912,2,even,0.0002101591,0.7188881,1.43826965e-05,1.9163272e-06,0.2808352,5.0284878e-05,1
913,9,odd,7.945443e-06,5.929415e-06,0.9999832,3.191858e-07,1.3311667e-06,1.3394313e-06,2
914,3,odd,8.884885e-06,0.00028122417,5.204064e-07,2.6800477e-08,0.99970895,3.4783903e-07,4
915,5,odd,2.1192892e-07,2.0686752e-08,7.989689e-09,7.426252e-07,0.99999905,4.1203796e-09,4
916,6,even,2.5388022e-06,0.007824758,1.6621076e-08,0.98938274,0.0027877092,2.280556e-06,3
917,7,odd,0.0003431725,0.022148618,0.002303321,7.6639156e-10,0.97513777,6.713147e-05,4
918,6,even,1.3911761e-05,1.0808016e-06,7.895848e-06,0.99997675,1.4150103e-08,3.1076868e-07,3
919,1,odd,6.7498404e-06,0.6823407,1.1945053e-06,5.999898e-07,0.31759948,5.127856e-05,1
920,6,even,1.7068053e-09,3.1408824e-09,2.1647186e-09,1.0,2.0862642e-10,1.8705032e-11,3
921,4,even,0.00064803316,0.0072292252,0.9785891,0.0007777574,0.011450515,0.0013054451,2
922,8,even,2.0696327e-06,1.2932516e-05,4.9868015e-07,4.1311437e-06,0.9999801,2.874723e-07,4
923,6,even,2.4627798e-05,1.5552636e-06,3.2049593e-05,0.99994135,5.9346934e-08,3.8840298e-07,3
924,2,even,4.1994928e-14,1.0,1.6354054e-21,1.0394872e-21,3.898853e-17,6.164536e-16,1
925,8,even,1.1167941e-05,3.2753032e-06,3.5376815e-09,6.384582e-08,0.99998546,1.7890907e-08,4
926,1,odd,0.00029273698,0.0033231494,6.3752886e-06,3.4135475e-05,0.9962953,4.8325117e-05,4
927,5,odd,2.731574e-05,1.1361587e-05,2.927971e-06,4.4162436e-05,0.9999062,8.038544e-06,4
928,3,odd,2.0273334e-05,7.281899e-05,5.6689396e-06,2.0207462e-08,0.9998996,1.4982108e-06,4
929,6,even,2.0393098e-09,3.2573937e-11,1.662055e-11,1.0,1.3034483e-10,1.0787874e-12,3
930,1,odd,0.0024542257,0.7965452,0.0007398637,0.0001135381,0.19728589,0.002861177,1
931,2,even,4.167966e-17,1.0,3.0190127e-17,1.5549274e-23,5.1287147e-19,7.0404664e-17,1
932,6,even,3.9669523e-08,8.7064744e-10,1.699766e-08,1.0,9.088158e-11,1.3585373e-10,3
933,2,even,3.607085e-11,1.0,2.5758201e-13,1.3691413e-12,1.7615828e-13,1.9378688e-11,1
934,2,even,9.851737e-14,1.0,1.5003332e-19,1.8903211e-20,3.2439237e-13,7.281607e-15,1
935,7,odd,0.00080917944,0.90786874,0.046647802,2.7821192e-09,0.044329446,0.00034485973,1
936,2,even,1.1249669e-12,1.0,4.5336055e-13,1.9644747e-14,9.938402e-14,1.4735182e-12,1
937,7,odd,0.0039066006,0.315287,0.5291249,3.46554e-06,0.14596796,0.005709995,2
938,8,even,1.6347911e-07,1.5701465e-07,5.709592e-10,1.304339e-09,0.99999964,8.431668e-10,4
939,6,even,1.7674124e-07,8.244532e-12,0.00018658048,0.99981326,1.4514701e-13,1.5803106e-10,3
940,1,odd,0.0006407586,0.00052855426,2.306666e-06,5.8147765e-05,0.9987404,2.9941866e-05,4
941,9,odd,1.205306e-06,3.2341924e-07,0.9999652,1.8896098e-09,3.316537e-05,7.207442e-08,2
942,7,odd,0.0041469177,0.18949951,0.7774834,5.085825e-05,0.017083487,0.011735831,2
943,1,odd,0.00676638,0.11055447,0.005738624,0.0011703108,0.8696005,0.006169673,4
944,2,even,1.0447043e-18,1.0,2.9311234e-23,1.871225e-25,3.2299068e-18,3.3694778e-19,1
945,8,even,8.446884e-07,5.3233707e-05,6.176331e-07,9.587184e-09,0.9999453,2.7972089e-08,4
946,2,even,2.5462748e-11,1.0,6.4351813e-19,7.345148e-18,1.5594002e-12,8.291122e-14,1
947,1,odd,0.0006753651,0.82746166,0.005484925,2.2519887e-06,0.16504478,0.0013309747,1
948,4,even,1.7280422e-08,1.05771456e-07,0.9999999,2.5935046e-08,3.6743333e-09,4.617225e-09,2
949,8,even,0.14222278,5.6780722e-05,1.5679252e-05,0.0005109198,0.85715663,3.714595e-05,4
950,6,even,8.52105e-08,8.472137e-09,3.7138978e-08,0.9999999,1.2004024e-08,3.803083e-10,3
951,6,even,0.0008462609,3.6581655e-06,2.9812507e-05,0.99910706,1.0459408e-05,2.7615995e-06,3
952,7,odd,0.06283807,0.44591945,0.032484304,3.2338053e-07,0.45650926,0.0022486432,4
953,5,odd,0.0051365723,9.0541194e-05,1.9870322e-05,0.7185764,0.27612513,5.147362e-05,3
954,7,odd,1.1261797e-08,0.99999976,2.1917061e-09,1.8525502e-12,1.7480288e-07,6.365936e-08,1
955,9,odd,8.8478555e-05,0.0009521227,0.99878675,2.6494909e-05,6.0034137e-05,8.6095446e-05,2
956,5,odd,6.64539e-06,1.3737372e-08,1.2038382e-06,7.472395e-10,0.99999213,4.6081556e-08,4
957,0,even,1.0,3.1587135e-09,1.1631078e-09,2.7695939e-09,1.3488258e-11,1.2819444e-09,0
958,8,even,3.008919e-09,1.1230349e-09,7.105346e-12,1.9077294e-12,1.0,9.596001e-12,4
959,4,even,2.1855877e-07,4.024583e-07,0.9999994,1.5759525e-08,1.0077845e-08,5.8177356e-08,2
960,0,even,0.9959341,0.00031497361,5.9982767e-06,0.00026750157,0.0034421862,3.508576e-05,0
961,7,odd,1.2253798e-07,0.9999969,2.3412426e-06,8.437218e-12,1.03536976e-07,5.1564695e-07,1
962,3,odd,8.819259e-07,0.9992617,2.6136567e-11,5.9906984e-12,0.00073751336,3.7231523e-08,1
963,6,even,0.0017168896,0.0066675236,0.8649278,0.12638998,2.3786963e-05,0.00027395645,2
964,1,odd,3.4812598e-05,0.9992348,1.989005e-06,2.6753963e-08,0.0007070204,2.1460371e-05,1
965,7,odd,0.013241058,0.7689491,0.01224592,3.2068783e-05,0.20408827,0.0014435907,1
966,1,odd,2.3778468e-07,0.9998411,2.6137426e-10,1.7924383e-05,0.00014048879,2.594648e-07,1
967,7,odd,1.2979801e-05,1.8833196e-05,0.99547184,1.7258453e-10,0.00448205,1.430324e-05,2
968,6,even,9.446194e-10,1.0653015e-10,2.2373912e-09,1.0,1.5414531e-12,7.304932e-12,3
969,2,even,1.334457e-05,0.9996495,7.2072716e-11,1.0874948e-10,0.00033699628,1.1276276e-07,1
970,3,odd,0.008777282,5.768982e-05,0.0016180553,7.189792e-06,0.9892942,0.0002457099,4
971,5,odd,2.4009378e-05,5.5062433e-06,2.844697e-06,4.6917316e-06,0.99996173,1.2456514e-06,4
972,5,odd,7.640771e-08,1.9339058e-08,2.086154e-09,1.6116057e-09,0.9999999,2.975848e-10,4
973,7,odd,2.3622117e-06,0.9999908,4.028625e-08,2.6573901e-12,6.8033155e-06,4.0191615e-08,1
974,7,odd,0.00010490843,0.99672806,0.0003333996,8.984407e-09,0.0024693157,0.00036427996,1
975,4,even,5.8424786e-05,1.3445852e-05,0.99992657,2.1598675e-08,9.973654e-07,5.5613646e-07,2
976,8,even,0.000114621034,5.0281933e-06,7.836034e-06,7.918552e-05,0.9997893,3.994407e-06,4
977,1,odd,0.02149411,0.30058506,0.011939215,0.0007191753,0.64877784,0.016484639,4
978,9,odd,1.573637e-05,1.8365107e-07,0.99995136,7.627875e-12,3.2258893e-05,3.0060852e-07,2
979,7,odd,1.4047744e-05,0.98548764,0.000504286,8.920811e-10,0.013938657,5.5159668e-05,1
980,1,odd,0.00040693503,0.0041341954,0.0031449895,0.0010063576,0.9911445,0.00016309635,4
981,8,even,2.80259e-05,0.0010142799,3.3537765e-06,1.114137e-06,0.99894804,5.24307e-06,4
982,3,odd,0.97798437,0.017876273,7.4512277e-06,0.000105508785,0.0038411862,0.0001851744,0
983,6,even,8.001596e-08,1.1077339e-10,5.7696464e-08,0.9999999,6.7579683e-12,1.7628086e-10,3
984,2,even,4.9044928e-17,1.0,1.417407e-19,1.18373625e-20,3.867005e-18,8.091109e-17,1
985,0,even,1.0,7.536535e-14,6.0031656e-13,1.05253695e-10,3.5159302e-17,1.6710284e-11,0
986,5,odd,0.036077008,4.578934e-05,8.5574584e-08,0.006055551,0.9578159,5.6855174e-06,4
987,4,even,1.0776993e-07,3.7778125e-10,0.99999905,8.0738926e-07,1.3695953e-11,7.774285e-09,2
988,0,even,0.99917054,7.741169e-05,0.00018455325,0.00040658153,5.0603525e-05,0.00011041407,0
989,2,even,1.1914181e-11,1.0,4.5536004e-16,9.865212e-19,5.044841e-15,6.139408e-14,1
990,1,odd,0.0012611139,0.02330486,0.0013568528,0.0006876487,0.97239256,0.0009970416,4
991,8,even,0.00024095313,6.169909e-05,0.0003883829,3.076515e-05,0.99924845,2.9779727e-05,4
992,8,even,1.7350349e-05,1.2542133e-05,1.0147436e-06,4.136536e-06,0.99996376,1.1680161e-06,4
993,9,odd,1.477986e-06,6.6013007e-07,0.99998784,1.0697335e-10,9.425321e-06,6.1140906e-07,2
994,9,odd,0.00012636048,0.0016066142,0.99793446,1.5426458e-06,0.00029475332,3.627532e-05,2
995,6,even,2.2833405e-08,8.893232e-09,2.3456734e-09,1.0,3.72633e-08,1.7461374e-10,3
996,2,even,1.18074295e-05,0.885516,2.8394678e-07,1.7223023e-08,0.11445747,1.4361291e-05,1
997,2,even,8.2330376e-07,0.9999976,2.1170479e-07,1.3078864e-09,7.8576596e-07,4.5713023e-07,1
998,7,odd,0.00081618445,0.9652214,0.0020326653,4.9937955e-07,0.030472757,0.0014564244,1
999,1,odd,0.00011698277,0.0023645454,2.8584296e-05,0.00021154701,0.99720025,7.8128694e-05,4
1000,7,odd,0.0034217802,0.94849795,0.014053817,1.1810023e-06,0.031918418,0.0021067893,1
1001,4,even,4.8329212e-11,1.08576585e-10,1.0,1.6193043e-11,2.7723768e-11,6.4991493e-12,2
1002,3,odd,3.9637038e-07,0.9823529,4.209088e-09,1.7073901e-11,0.017646283,4.5440794e-07,1
1003,1,odd,0.0002937054,0.0001268886,1.2905111e-06,9.973063e-06,0.9995598,8.324514e-06,4
1004,0,even,1.0,3.0260308e-12,1.2342201e-12,2.2174869e-09,1.25699274e-14,3.6542383e-10,0
1005,5,odd,0.0003938522,0.030415228,1.8938393e-07,0.1755485,0.7935744,6.793771e-05,4
1006,5,odd,0.00024806717,1.1191105e-05,0.00010255339,4.0798154e-06,0.9996313,2.8184531e-06,4
1007,8,even,7.604586e-08,7.964368e-05,1.6498082e-10,3.109662e-08,0.99992025,2.5231945e-08,4
1008,9,odd,1.7916509e-05,2.5387675e-05,0.00025612419,2.1667836e-07,0.99969745,2.9965145e-06,4
1009,0,even,0.9999993,4.2739276e-07,1.03256e-07,4.2999762e-08,2.7253224e-09,9.785521e-08,0
1010,6,even,1.2914231e-08,5.5628413e-10,2.516873e-08,1.0,1.6657088e-10,4.296308e-11,3
1011,9,odd,0.00022412001,0.0011040808,0.998401,2.739227e-06,0.00021467435,5.332e-05,2
1012,7,odd,0.0011443752,0.8758575,0.031755988,1.6464634e-06,0.08961223,0.0016282899,1
1013,0,even,1.0,6.7863315e-09,2.592332e-09,1.22729285e-08,1.1074721e-10,4.084018e-08,0
1014,4,even,6.426379e-08,2.7702051e-06,0.9999969,1.5052318e-09,7.36014e-08,7.305259e-08,2
1015,3,odd,1.878307e-05,1.5759994e-06,2.2584706e-08,2.3699243e-08,0.9999795,1.4749976e-07,4
1016,2,even,2.4311497e-05,0.9994586,0.00037657292,3.4134406e-05,9.165736e-06,9.719166e-05,1
1017,3,odd,7.786204e-06,0.999974,7.212782e-13,7.032379e-13,1.8201432e-05,1.0551996e-09,1
1018,4,even,2.1226808e-07,1.5033625e-07,0.99999964,3.8452357e-09,9.731431e-09,2.5203068e-08,2
1019,9,odd,0.0050221067,0.0053659356,0.82028425,7.2422474e-05,0.16872284,0.0005324401,2
1020,3,odd,0.0014030408,0.31487668,1.9180054e-05,5.174904e-06,0.6834547,0.00024125195,4
1021,1,odd,0.0009995621,0.20730475,0.0069887876,0.010022352,0.7740665,0.00061806804,4
