idx,label,parity,a00_c0,a00_c2,a00_c4,a00_c6,a00_c8,a01_c0,a01_c2,a01_c4,a01_c6,a01_c8,a02_c0,a02_c2,a02_c4,a02_c6,a02_c8,a03_c0,a03_c2,a03_c4,a03_c6,a03_c8,a04_c0,a04_c2,a04_c4,a04_c6,a04_c8,a05_c0,a05_c2,a05_c4,a05_c6,a05_c8,a06_c0,a06_c2,a06_c4,a06_c6,a06_c8,a07_c0,a07_c2,a07_c4,a07_c6,a07_c8
1464,3,odd,3.9604063e-05,0.28904024,2.1211672e-05,6.5213226e-07,0.7108983,1.7672265e-08,4.598832e-07,4.955724e-08,4.8872045e-10,0.9999995,0.00015548855,0.6010761,2.7527116e-07,8.9711065e-08,0.39876804,0.19991674,0.10849991,4.3580817e-06,0.001090519,0.6904885,0.00023980527,0.005965448,1.7835504e-08,4.1553687e-07,0.9937943,5.2964242e-05,0.90860665,3.7112848e-05,1.9368774e-07,0.09130305,9.2772e-05,0.99830246,7.2149966e-09,9.1952174e-08,0.0016045541,0.0070693996,0.99289566,3.060603e-08,4.1660733e-06,3.0777395e-05
1465,8,even,1.9147592e-06,0.00013296316,7.22529e-07,2.2311929e-06,0.9998622,2.8436752e-06,7.6612905e-06,2.2136915e-06,5.624828e-07,0.99998677,1.8256414e-06,7.293364e-06,2.8938437e-06,3.5433516e-07,0.9999876,1.992834e-05,0.0003288564,3.53169e-07,4.5212342e-05,0.9996057,2.2206898e-07,1.8799852e-06,8.968932e-08,3.2731805e-07,0.9999975,6.8471136e-06,0.00028381895,1.9596705e-06,4.653163e-06,0.99970275,0.00014223422,0.0030207369,2.0933938e-05,0.034319285,0.96249676,0.0018726432,0.00462869,5.6970075e-05,0.5776429,0.41579878
1466,9,odd,1.1382461e-05,0.00084680016,0.99799,0.0011518276,2.8061958e-08,1.1733255e-06,7.827774e-05,0.99990046,1.9571562e-05,4.20312e-07,6.723927e-08,6.9238117e-06,0.99999297,5.8470437e-08,5.381235e-10,0.00018762861,0.0030257981,0.99668306,8.69841e-06,9.479392e-05,4.168071e-06,0.00015367192,0.9998374,2.796723e-06,2.076973e-06,1.2252179e-05,0.0012966724,0.99818295,0.0005080673,9.495577e-09,0.00026896058,0.9692329,0.029519118,1.08146505e-05,0.0009681625,0.00073252816,0.0006209195,0.9966703,3.2034793e-06,0.00197315
1467,7,odd,0.9951814,3.98561e-06,0.00056460925,1.8524568e-05,0.004231459,0.0139988875,0.012587972,0.9729287,8.157437e-05,0.00040289946,0.9935407,0.0038243905,0.0006250184,0.0019373158,7.265904e-05,4.0613754e-06,0.99244624,9.340697e-06,1.1616021e-08,0.007540353,0.008246809,0.9639962,0.010722888,4.9544565e-07,0.01703359,0.9911767,2.6711944e-06,0.00028775274,9.824404e-05,0.00843466,0.7519192,0.016105974,0.0012568899,4.8118967e-05,0.23066983,1.5426441e-06,0.9964982,1.1835467e-08,3.5210418e-10,0.00350026
1468,9,odd,4.6274686e-06,2.0107968e-06,0.9999925,8.762457e-07,6.2952865e-09,3.8223493e-06,2.3250645e-05,0.999884,5.7240042e-05,3.1676384e-05,2.95414e-06,1.0240781e-06,0.99999595,7.482729e-08,3.117826e-08,0.00014048077,0.0019538517,0.7050566,3.5785924e-06,0.2928454,4.5982943e-06,0.00022007064,0.99853456,7.4057584e-07,0.0012400906,1.3183409e-05,1.5516758e-06,0.9999846,6.3420464e-07,3.0545884e-09,0.00024576182,0.04356501,0.94561154,1.7793218e-05,0.010559904,4.5570887e-05,0.0004676496,0.9672038,5.761678e-07,0.032282367
1469,4,even,2.5159396e-05,2.7452632e-05,0.9997191,3.99883e-06,0.00022429993,2.6364103e-06,1.2287627e-06,0.99996555,1.0430387e-05,2.0219564e-05,0.00018304503,8.936605e-05,0.9985709,1.631363e-05,0.0011404385,0.00061221194,0.0015698235,0.08917576,0.0005558052,0.9080864,4.349401e-05,7.8304896e-05,0.9882161,2.9232286e-05,0.011632798,0.0006900717,0.0007929663,0.98566437,3.7312755e-05,0.012815184,0.0023662548,0.0008127193,0.95903903,7.55791e-05,0.03770647,0.0003665782,0.0019162955,0.01299687,8.857362e-05,0.98463166
1470,6,even,0.0010244228,0.10413572,0.00017669349,0.29266024,0.602003,0.34978428,0.0002622612,3.0636536e-06,0.6455115,0.0044388375,0.00079523644,0.007894388,2.7542092e-05,0.017822867,0.97345996,1.2067194e-06,3.7454095e-06,4.0404522e-08,0.9999945,5.15687e-07,0.00012791119,2.3997593e-05,5.244691e-07,0.9998293,1.8252646e-05,0.00044385233,0.49260193,0.00030377088,0.10424557,0.4024049,5.3009917e-05,0.07297912,0.00019886368,0.9266606,0.000108351844,2.1155142e-06,1.3499387e-06,2.4543212e-07,0.9999962,1.7043183e-07
1471,4,even,1.0676151e-06,3.0583487e-07,0.9999969,1.558352e-06,1.286818e-07,1.3535491e-08,1.0592085e-07,0.9999999,3.4158344e-08,6.50352e-10,2.9082041e-06,7.5036485e-07,0.9999939,2.1148578e-06,2.7909854e-07,4.3877662e-07,1.9561842e-06,0.99999344,7.9477786e-07,3.3414842e-06,3.0836603e-08,1.68298e-07,0.99999976,3.0903195e-08,3.393806e-08,7.401951e-06,1.6363532e-06,0.9999747,1.29770715e-05,3.196091e-06,1.0441909e-06,8.417402e-08,0.99999714,1.1854155e-06,5.9527076e-07,1.7062e-06,2.5832846e-06,0.99931026,7.723525e-06,0.0006776715
1472,7,odd,0.0050712237,9.77372e-07,0.9948173,7.346068e-05,3.70987e-05,2.6832192e-10,2.6329012e-11,1.0,8.0451985e-11,1.6911226e-11,0.0016884769,1.0304141e-07,0.9981553,0.00015558384,5.129294e-07,1.6193835e-05,0.00015127583,0.99971586,7.130545e-08,0.00011650902,1.0196338e-07,9.690499e-09,0.9999999,1.9186126e-10,9.01469e-09,0.46202457,3.301506e-05,0.5251416,0.0076918765,0.0051089055,0.95880455,8.749387e-06,0.04078084,4.0404936e-07,0.00040525012,0.0019448533,0.5140496,0.14602146,2.3652693e-07,0.33798388
1473,0,even,0.9999999,2.7609715e-08,6.8263177e-12,7.784638e-08,1.3968078e-09,0.99999166,4.9292476e-06,3.1065165e-06,1.8350214e-07,1.3508706e-07,0.99999964,8.459802e-08,1.2430709e-10,2.0037788e-07,3.817831e-09,0.9999988,1.1658946e-06,4.0511545e-09,3.0856029e-09,8.294193e-11,0.99999976,1.7956606e-07,5.4518645e-10,3.947777e-09,1.2333647e-10,0.9999999,4.473429e-08,2.6549824e-12,1.016147e-07,2.1829993e-09,0.99559695,6.8266156e-05,4.9512114e-09,0.004332717,2.1821409e-06,0.9672208,2.1124267e-06,8.236383e-07,0.03277633,3.7749798e-10
1474,7,odd,1.8450346e-05,5.316088e-09,0.9994855,0.00049551803,4.740364e-07,1.01506544e-07,1.3867194e-09,0.99996483,3.4188615e-05,8.538636e-07,0.00012215428,4.746842e-07,0.023563853,0.97595924,0.0003542085,0.00011414587,0.009913638,0.9879859,9.3485045e-07,0.001985387,2.6527445e-05,2.1543516e-05,0.99961287,9.2712886e-05,0.0002464603,0.00018226859,2.5762567e-08,0.9627248,0.03708832,4.7377252e-06,0.9962453,0.00038422638,0.0031638802,1.937448e-06,0.00020458142,0.0009963055,0.27344686,0.72540796,1.12968195e-07,0.00014881422
1475,6,even,0.00010052525,0.0012109268,1.9033465e-05,0.99667954,0.0019899616,0.0024195074,0.00029701824,0.00018522817,0.9961987,0.00089947565,0.0020904366,0.007898901,0.00052610936,0.74743223,0.24205236,1.5355814e-08,7.646934e-09,2.0099355e-08,1.0,2.1095325e-10,1.1197955e-06,1.7051515e-07,1.7949736e-07,0.99999857,1.9169441e-08,0.00030972404,0.008322856,0.0001449235,0.9782758,0.012946705,1.3126051e-09,1.6316896e-08,1.9730591e-10,1.0,1.2401491e-10,3.783675e-08,5.1512966e-10,7.874238e-08,0.9999999,3.723432e-11
1476,1,odd,0.00017245443,0.0029529696,0.00045136962,0.0002086482,0.99621457,3.354744e-05,1.7599558e-06,1.8688913e-06,0.00017600968,0.9997868,0.00030010584,0.003330165,5.403325e-05,3.2330856e-05,0.99628335,0.0001739638,0.0051370594,3.7386592e-06,0.016559448,0.97812575,8.182013e-05,8.6361855e-05,2.1053495e-06,0.00040107127,0.9994286,0.00090329535,0.031589564,0.0018124786,0.00044415303,0.9652505,8.218235e-05,0.9981558,8.607524e-06,1.9543824e-05,0.0017339515,0.00019361083,0.31798515,2.9040323e-06,0.6178928,0.06392544
1477,3,odd,0.0008122813,0.0019622613,4.9148268e-05,0.0009251064,0.99625117,1.2421637e-05,2.0589094e-05,7.059269e-07,1.2238944e-06,0.9999651,7.6408905e-05,0.00039432078,6.3522504e-07,0.00020385406,0.9993248,4.088554e-06,0.00015608346,8.106952e-09,0.9990038,0.0008360233,0.00010840354,0.0043428396,7.2589145e-08,0.0053920043,0.99015665,0.0016960512,0.00843506,0.00010403068,0.0013707163,0.98839414,1.2516116e-06,1.2350367e-06,3.166124e-09,0.9999974,1.6835875e-07,6.752858e-07,1.624172e-05,4.13873e-08,0.99998295,1.00727654e-07
1478,2,even,0.99996114,3.887513e-05,1.8003516e-14,6.0859595e-10,1.112515e-09,0.0025100373,0.9974898,8.108112e-16,1.4472494e-13,5.9707084e-08,0.9999398,6.0167327e-05,4.11572e-17,2.8204358e-10,3.0285552e-09,8.721461e-15,1.0,4.5527357e-22,4.0242673e-20,1.2222153e-14,5.4151267e-10,1.0,1.3887834e-19,7.34145e-18,2.3004237e-12,0.9999958,4.176702e-06,3.570238e-15,8.1032586e-10,3.31234e-10,3.026816e-07,0.9999995,7.0530778e-15,3.170657e-09,1.15089385e-07,3.240087e-11,1.0,1.4267529e-13,9.581727e-10,2.6650397e-11
1479,5,odd,0.0013754176,0.0010479405,2.8148997e-06,0.0019563679,0.9956175,0.050341804,0.008146444,0.000250639,0.03602939,0.9052318,0.008158538,0.044154067,0.00025758595,0.507007,0.44042283,0.0003439769,0.14117427,0.85606873,0.00090216676,0.0015108808,0.27850845,0.22699845,0.05054448,0.00086547976,0.44308317,0.00019541412,0.0004600113,3.5858562e-07,0.0002598436,0.99908435,0.003544518,0.00039958744,0.03145157,0.96453243,7.187579e-05,1.2566927e-05,0.00026954839,0.9996604,5.5079395e-06,5.2045856e-05
1480,5,odd,2.825248e-05,0.00019054906,2.2661727e-05,2.0721163e-06,0.9997565,4.6381476e-07,8.458067e-08,0.99998724,1.3862244e-07,1.2064673e-05,0.0006720121,0.00010237588,0.002536915,9.896409e-06,0.9966788,0.6472203,0.00062412856,0.0019654518,0.018134002,0.33205622,0.00089178124,1.3823285e-05,0.00021135573,7.202279e-05,0.998811,2.1563481e-05,0.00024668188,1.1902274e-05,8.475486e-07,0.99971896,0.6539442,0.067794785,6.6370274e-05,0.023151157,0.25504354,0.87410736,0.0009955699,7.1087794e-07,0.12448131,0.00041506434
1481,7,odd,0.9969308,8.4149264e-08,0.003062571,8.089073e-07,5.6691015e-06,1.5651958e-06,1.8812699e-08,0.9999969,2.6919984e-09,1.60741e-06,0.99992704,1.2847117e-06,2.9842211e-05,9.288598e-06,3.2511176e-05,6.0320195e-05,0.94423324,4.959119e-06,7.807073e-10,0.055701423,0.08020247,0.12892208,0.032247335,4.3685592e-08,0.7586281,0.9995721,4.8602132e-08,0.00041498468,2.0942846e-06,1.0754909e-05,0.99995625,2.5453919e-05,1.5095048e-07,4.1480398e-08,1.811019e-05,1.2496678e-05,0.99993026,5.2569163e-08,2.5098424e-12,5.718246e-05
1482,7,odd,0.9999193,3.604848e-07,7.2947e-05,1.3855796e-06,5.9053236e-06,1.9881307e-05,0.00058843003,0.9993857,2.4710014e-06,3.5078203e-06,0.99115306,0.0055136518,0.0017235889,0.0015928668,1.67214e-05,7.7942434e-07,0.9977704,4.3417592e-07,4.4444473e-10,0.002228303,0.00024612388,0.99708,0.001289661,4.7104304e-08,0.00138414,0.99999213,7.514036e-08,3.2142793e-06,3.3660435e-06,1.148715e-06,0.9445593,0.046439707,5.9677117e-05,7.4549445e-07,0.008940578,1.1839675e-06,0.9953648,4.9598313e-08,1.8153636e-10,0.0046339952
1483,9,odd,7.701925e-05,4.6847913e-06,0.9999032,1.4606274e-05,5.2414083e-07,9.808523e-07,9.373142e-07,0.99999785,1.2372517e-07,6.9224264e-08,0.00046068168,2.4711646e-05,0.99948454,6.06516e-06,2.3915854e-05,1.626862e-05,9.534763e-05,0.9920185,1.23467335e-05,0.007857547,2.448199e-05,1.81224e-05,0.99967194,6.0660313e-06,0.00027934482,8.3711755e-05,8.763697e-06,0.99988747,1.906505e-05,9.718478e-07,0.0120947575,0.0011854757,0.029994953,0.030547053,0.9261778,0.0002309989,0.0007159255,0.958846,0.00017732881,0.040029816
1484,9,odd,0.29176354,0.00014233215,0.7052939,0.0025472944,0.0002529944,2.0515967e-07,1.7668249e-07,0.99999964,1.8519309e-09,4.6785358e-12,0.16986462,0.00011107845,0.82870454,0.0013137567,5.9219155e-06,3.242981e-05,0.00025732222,0.9531152,1.2311284e-06,0.046593867,1.7387336e-05,4.387859e-06,0.99997795,1.389301e-08,2.572685e-07,0.771093,0.00025516405,0.20396294,0.023621202,0.0010676369,0.0076781125,6.9245007e-06,0.015015018,0.0011886611,0.97611135,2.189054e-06,1.3066447e-05,0.00021474776,1.2324896e-06,0.9997688
1485,6,even,0.0037490742,0.10112686,6.188226e-05,0.8917099,0.0033522584,0.079604104,0.0041998434,0.024808444,0.52221835,0.3691693,0.0063375966,0.034693792,0.00023984148,0.93640214,0.022326622,4.8579434e-09,4.1623957e-10,1.397247e-10,1.0,2.3919172e-11,5.982808e-06,3.4550774e-07,2.2357814e-07,0.99998987,3.6189454e-06,0.0012498253,0.9506434,1.7264094e-05,0.047256913,0.00083259254,2.5596842e-08,0.00029146887,7.077138e-10,0.99969864,9.921766e-06,6.9739464e-10,5.1309595e-10,1.1360636e-11,1.0,1.4135762e-11
1486,2,even,0.000117399395,0.9998435,6.1050915e-09,6.751246e-11,3.914323e-05,6.9265915e-10,0.99999964,3.3969454e-16,1.1366689e-13,2.9977676e-07,9.5680015e-08,0.9999999,7.2640204e-14,5.841794e-14,2.2838105e-08,6.994052e-12,0.99999976,8.234399e-18,9.596465e-14,2.6248006e-07,8.842433e-14,1.0,7.004048e-21,4.7817855e-18,5.5888943e-11,0.0008620155,0.9991297,8.347848e-09,4.1692153e-11,8.291307e-06,3.4148132e-11,1.0,7.686946e-16,4.8793638e-14,6.0070606e-09,9.1436956e-14,1.0,1.6669598e-15,1.510825e-13,4.6894777e-10
1487,2,even,3.850782e-11,1.0,1.3456725e-08,1.7632057e-10,3.221211e-12,1.7112986e-10,0.9999995,4.376509e-07,3.561653e-08,2.7824368e-10,5.43438e-08,0.67584604,0.3241539,2.1040865e-08,2.3577076e-10,1.606876e-05,0.16996486,0.83001465,3.9055726e-06,5.011792e-07,1.3007832e-07,0.98724,0.012759463,2.990111e-07,3.1587696e-08,2.3603066e-11,1.0,1.1624386e-08,2.3571752e-11,5.6834225e-13,2.4909394e-07,0.9983563,0.0016426888,6.385769e-07,1.4372824e-07,6.1611286e-06,2.3913224e-05,0.9999676,7.068961e-07,1.6775764e-06
1488,5,odd,5.761944e-05,6.614877e-05,3.7547877e-06,0.0013585673,0.9985139,0.00013851501,2.8212777e-05,0.0010117722,5.5757035e-05,0.9987658,0.0012575649,0.0006902982,8.650492e-06,0.002394347,0.99564916,0.00063254114,0.0010823418,0.0001917037,0.97867787,0.019415585,0.0010479441,0.0002726863,7.690326e-05,0.019485068,0.9791174,0.000102743084,0.00023674569,4.414946e-06,0.0015349447,0.9981211,6.15821e-05,1.7202896e-05,1.1645919e-06,0.9998889,3.1101623e-05,1.3078791e-05,4.4444278e-06,5.4018187e-06,0.9999769,2.6754626e-07
1489,5,odd,5.4415235e-05,9.394871e-06,5.2536587e-05,0.00065840496,0.99922526,3.422521e-05,0.0005212283,0.0047803647,3.6169833e-08,0.9946641,4.898469e-07,4.8401165e-07,5.7215537e-08,7.6512885e-09,0.9999989,0.001021241,0.00019950567,1.8382783e-05,0.12309264,0.8756682,4.1099956e-05,4.574169e-05,2.4009141e-06,0.00021026694,0.99970055,0.00013036505,1.5618158e-05,0.0001128915,0.0010741242,0.998667,4.0157534e-05,2.1321068e-06,5.0724175e-08,0.9987575,0.001200196,0.0010169338,0.00013970183,5.9949784e-06,0.99551576,0.003321539
1490,7,odd,0.26988748,0.07902942,0.6487701,0.00010679632,0.0022062513,0.0010760283,0.46459627,0.41078678,7.255031e-05,0.12346838,0.21220584,0.67583275,0.10898964,6.785959e-06,0.0029650072,0.00014382417,0.91776633,1.232659e-05,6.169052e-07,0.08207683,7.8051875e-05,0.9965599,4.5251218e-05,2.0957569e-07,0.003316466,0.60022956,0.03466359,0.36463442,3.379068e-05,0.00043865404,0.0019797566,0.9978861,0.00012445617,5.528803e-08,9.665162e-06,2.0726677e-05,0.99995244,7.308282e-07,2.7573412e-08,2.609636e-05
1491,1,odd,0.0030647554,0.580788,0.412006,0.00036174152,0.003779409,0.0037628834,0.79805094,0.00585102,0.0023504451,0.18998477,0.0005775959,0.77464485,0.22380066,8.48368e-05,0.0008920096,0.0006438465,0.088208735,6.2294635e-06,0.0030485247,0.9080927,0.0021071897,0.4720151,0.00027377566,0.0019198152,0.5236841,0.0013079664,0.15315309,0.84506917,7.76698e-05,0.00039210377,0.0015316423,0.8111449,0.18345834,0.0035001275,0.00036502752,0.008711163,0.19648923,0.0003989802,0.10146332,0.6929373
1492,6,even,3.978574e-06,3.6891528e-05,4.1578141e-07,0.99990606,5.267275e-05,0.012582615,0.00010340299,2.3751929e-07,0.9872629,5.0870214e-05,0.00040387714,0.0015326927,3.1906882e-06,0.9752447,0.022815596,2.2827689e-09,2.3085058e-09,1.0997286e-09,1.0,8.678364e-12,3.7335434e-07,9.412745e-08,1.3940694e-08,0.9999995,3.0310765e-09,8.98627e-06,0.0002777577,1.484583e-06,0.9985298,0.0011819632,1.3053929e-08,1.8240768e-06,2.2222087e-08,0.9999981,6.0273947e-10,8.898203e-09,9.417899e-09,1.5680918e-08,1.0,2.1495354e-10
1493,0,even,0.9988323,1.5402129e-06,2.3296013e-06,1.6959955e-05,0.0011468439,0.98474115,0.0002717951,0.014986182,5.816632e-08,9.169906e-07,0.9999645,4.8753657e-07,2.8284506e-07,2.821395e-07,3.4569082e-05,0.99999595,4.0817827e-06,9.050145e-09,5.694954e-10,1.6294867e-09,1.0,2.7334107e-08,1.4382441e-10,6.753127e-11,6.467274e-11,0.9613494,3.6203485e-06,6.1238657e-06,8.719226e-05,0.038553584,0.99998295,9.012091e-10,6.938171e-12,1.7050845e-05,3.163839e-09,0.99999964,2.026902e-07,1.1868577e-09,1.269354e-07,4.5951625e-09
1494,3,odd,5.66254e-05,0.00051168323,1.64532e-06,2.3002372e-06,0.99942774,1.3442762e-08,4.7057898e-07,2.2164626e-09,9.241371e-10,0.9999995,0.00015778943,0.20015503,4.5389386e-09,2.6981692e-07,0.79968685,0.012889236,0.011869772,1.2386162e-05,0.22757462,0.747654,6.324276e-05,0.0008470928,1.0451668e-08,4.063977e-06,0.99908555,0.00032572664,0.0065678186,2.4277685e-06,2.569444e-06,0.9931015,0.087381884,0.9103515,1.2439854e-07,0.0009097248,0.0013567785,0.00065455545,0.13126765,5.5030265e-09,0.86807597,1.7935065e-06
1495,2,even,8.119963e-12,1.0,1.8853237e-12,6.561808e-14,4.043621e-11,3.5773567e-07,0.99999154,8.112319e-06,8.607189e-09,4.9080487e-08,1.1479018e-05,0.024370164,0.9756162,1.4792715e-06,6.153022e-07,2.8843462e-07,0.9964581,0.0034409587,8.0879385e-05,1.9788804e-05,3.414619e-07,0.9778587,0.022136858,1.9474303e-06,2.092592e-06,6.286352e-11,1.0,2.9254165e-11,6.1268465e-13,1.1672721e-10,4.366308e-10,0.9999944,3.9867027e-07,2.3523442e-06,2.8826555e-06,1.8744538e-06,7.8498946e-05,0.96451193,0.032146607,0.0032611126
1496,3,odd,5.8575265e-06,0.9960347,2.1499329e-10,3.5803197e-10,0.003959555,4.971957e-06,0.6986877,3.647867e-09,5.468242e-11,0.30130735,2.3821767e-06,0.99956375,8.7357795e-12,2.7071902e-11,0.00043384213,6.5875836e-05,0.9999151,3.2046227e-10,3.9670257e-07,1.8652487e-05,3.836506e-05,0.9998437,3.7575564e-11,8.258832e-10,0.000117869815,1.0709833e-05,0.9965413,2.869615e-10,4.576571e-10,0.0034479902,0.019463291,0.98051435,4.4410626e-09,1.8304961e-05,3.941247e-06,0.0012986239,0.07259791,8.61312e-07,0.9261025,1.3112708e-07
1497,4,even,0.0006784009,0.003718621,0.99417096,0.0004998817,0.00093212957,0.0013381592,0.0044360533,0.785743,0.20832203,0.0001607422,0.017094826,0.18271446,0.7288451,0.053357426,0.017988184,0.0010073088,0.004372265,0.9871106,0.0001149848,0.007394939,9.353135e-05,0.0004988822,0.9993462,5.7771254e-06,5.5613815e-05,0.0014352294,0.05974091,0.9247752,0.0008050393,0.013243635,0.0002078491,0.001538638,0.9976392,8.9031355e-06,0.0006054979,0.0023359729,0.0089597525,0.50531757,0.00050031306,0.4828863
1498,6,even,0.00011950567,0.99059325,1.44329815e-05,0.008411096,0.0008618249,0.7187838,0.0002113437,2.6367948e-06,0.28095883,4.3400632e-05,0.12496985,0.21085355,3.4483935e-05,0.59125036,0.0728918,5.6389982e-08,1.5089897e-08,1.0257799e-06,0.9999989,2.1642486e-10,0.0002613578,2.0880598e-05,0.00030112726,0.99941397,2.7345666e-06,6.118331e-06,0.9996402,3.827105e-07,0.00016925158,0.0001841299,1.1717212e-08,0.9962877,1.7305172e-07,0.0037115305,6.346362e-07,2.1419364e-09,9.8766954e-08,6.7570795e-08,0.9999999,1.3367691e-09
1499,3,odd,1.3707279e-06,0.99999833,1.8728973e-13,7.6064225e-13,3.6309524e-07,3.7769268e-09,0.99998343,3.450639e-13,5.0147116e-15,1.6538455e-05,2.3751558e-05,0.99997616,1.553465e-11,9.371967e-12,1.5666903e-07,4.9326406e-08,1.0,7.401056e-12,2.6563921e-11,6.929861e-09,3.104154e-09,1.0,7.4963785e-14,2.883394e-14,5.7396354e-09,9.8253055e-05,0.99990106,3.8390987e-12,2.3888084e-11,7.6988607e-07,0.0004907897,0.9995028,1.8442377e-09,6.412339e-06,1.7418921e-08,0.00423512,0.60481113,9.756954e-05,0.3908561,1.6518868e-07
1500,5,odd,2.302749e-06,3.1205523e-06,9.573951e-07,1.3887073e-07,0.99999344,0.0013166326,0.001449324,0.00012261883,0.00022341189,0.996888,0.0003904521,0.01174378,6.8965106e-05,0.005849561,0.9819472,0.013734548,0.0053349705,0.00058923825,0.008912188,0.9714291,0.0048662275,0.0009877114,2.6906066e-05,0.00018873972,0.99393046,5.0799787e-07,2.4057565e-06,1.5621202e-07,5.796864e-08,0.9999969,0.07339657,0.0004379947,0.00045439947,0.92506963,0.00064151885,0.008187044,0.010302037,0.0990171,0.001988327,0.88050544
1501,2,even,0.9990376,0.0009613919,6.1784757e-12,5.7482816e-07,3.9365796e-07,0.16388515,0.8361104,1.9843965e-11,3.5654881e-09,4.494527e-06,0.99976176,0.00023809428,6.404541e-13,7.746411e-08,5.0525713e-09,9.893324e-12,1.0,4.227248e-15,8.314492e-15,1.9119568e-10,5.411178e-08,1.0,2.222572e-13,9.836758e-13,3.8644865e-09,0.99967897,0.00032049906,1.8379085e-12,4.4119614e-07,8.192172e-08,3.7328722e-05,0.99940205,1.0097244e-10,0.0005596932,9.92053e-07,5.6114963e-11,1.0,4.660904e-11,1.4551956e-09,2.4892993e-10
1502,7,odd,0.88999254,3.4909426e-05,0.009235902,8.9454153e-07,0.10073574,0.00013463605,0.0017649159,0.99805814,4.6246532e-06,3.7602516e-05,0.86774874,0.087570824,0.044604536,6.7647146e-05,8.264641e-06,5.177696e-06,0.7205257,1.6277163e-05,6.2933037e-09,0.27945286,0.00027029405,0.9098077,0.0040261964,6.390978e-08,0.08589571,0.9271551,1.5730031e-05,0.0026462877,4.1397907e-06,0.07017886,0.0005117551,0.00057844317,8.376326e-05,3.360968e-07,0.9988257,2.406529e-07,0.03231361,1.0665839e-09,4.305508e-11,0.9676862
1503,4,even,1.2649778e-05,0.33071396,0.6692473,1.641153e-05,9.635722e-06,6.291897e-08,2.5400504e-06,0.9999951,2.2982485e-06,4.9893685e-09,2.2428257e-08,1.8328794e-07,0.9999995,1.8634749e-07,2.099947e-08,2.585428e-07,1.3476902e-07,0.99999964,5.49357e-08,1.8224137e-08,4.4821142e-08,1.9199764e-08,0.9999999,1.1781885e-08,1.3229933e-09,8.616686e-06,0.4350036,0.56495625,7.9218335e-06,2.3492823e-05,0.00016941891,0.0066134543,0.9930661,2.316021e-05,0.00012782121,8.278211e-07,1.3994715e-08,0.99999917,2.1666182e-08,3.3881058e-08
1504,8,even,0.002833331,0.03405902,0.0009091738,0.017657463,0.94454104,0.0012625208,0.3696929,0.45817167,0.0007609332,0.17011203,0.00033139446,0.006635055,0.99024993,0.00076576316,0.0020179232,0.0021714952,0.15575272,0.00088666513,0.56101185,0.28017724,0.003487229,0.31174296,0.012595639,0.11355886,0.5586153,0.01932219,0.1942087,0.017266221,0.13870765,0.63049525,0.01797021,0.0010051567,1.2788477e-05,0.973329,0.007682855,0.0012475047,9.554839e-05,0.00449079,0.99395376,0.00021232247
1505,3,odd,6.0622015e-06,0.66142035,2.8870681e-09,3.1903415e-08,0.33857358,4.685988e-08,0.96891016,3.2777785e-09,3.813534e-12,0.031089894,4.90809e-05,0.9899961,5.682599e-08,1.6124399e-07,0.009954749,5.048825e-05,0.99993825,5.826463e-08,2.615994e-08,1.1173157e-05,4.9138146e-07,0.9998147,5.052103e-10,1.598569e-10,0.00018489992,5.2552798e-05,0.8008838,1.9306865e-08,5.722566e-07,0.19906308,0.08366023,0.051540982,9.286055e-07,0.8640373,0.00076051225,0.88899493,0.0047394475,0.0017908044,0.10443808,3.666345e-05
1506,7,odd,0.04047129,1.8158375e-06,0.9116694,0.0472654,0.0005922298,3.8250366e-07,5.4487595e-07,0.999997,1.974047e-06,1.354705e-08,0.026941765,0.005374834,0.42952803,0.53812456,3.087432e-05,7.80321e-05,0.9359801,0.0066992664,5.5517995e-07,0.057242215,8.818168e-05,0.009261903,0.9903488,9.787738e-06,0.00029123767,0.082602456,2.6224996e-06,0.10081335,0.81570596,0.00087568816,0.89468086,0.051304888,0.011357674,1.5136322e-06,0.04265508,9.6285454e-05,0.7373555,5.698218e-06,1.1027474e-07,0.26254246
1507,4,even,3.7265388e-10,1.0534212e-09,1.0,4.007559e-10,2.3078475e-11,6.954218e-11,8.031476e-11,1.0,2.1753104e-09,1.0813843e-10,2.936091e-09,1.1512308e-10,1.0,9.466923e-09,1.3910624e-09,7.2117967e-10,3.8847783e-10,1.0,3.5678452e-10,6.004563e-09,4.694379e-11,2.946753e-11,1.0,5.186886e-11,3.5951356e-10,1.0156618e-09,1.560566e-09,1.0,1.0112834e-09,9.952588e-11,2.7300075e-07,1.7280049e-06,0.99999356,9.270645e-09,4.3640525e-06,7.653352e-08,4.571804e-08,0.9999896,6.589383e-10,1.0243925e-05
1508,9,odd,3.537492e-05,0.0005932128,0.9993131,1.6907859e-06,5.6564124e-05,3.9280576e-06,2.9164396e-05,0.99995923,1.8447624e-06,5.8567975e-06,2.5771367e-06,3.693682e-05,0.9999571,2.2958686e-07,3.2673177e-06,0.000929668,0.0040149596,0.017427793,0.00037854165,0.977249,0.0002467237,0.00086361275,0.99637884,4.446207e-05,0.0024663927,2.2676228e-05,0.0005942731,0.99933976,6.6150847e-07,4.2535576e-05,0.02645586,0.011609577,0.846569,0.0010658508,0.11429986,0.0008127897,0.002565365,0.0007887533,0.00035297507,0.99548006
